content,label
Sangant membantu dalam mengatur keuangan. Thanks,Positif
Aplikasi keren ðŸ‘,Positif
"Mudah, cepat dan lengkap.",Positif
Transaksi sangat cepat,Positif
BNI keren,Positif
Mantap,Positif
Tampilan baru dan transaksi lebih mudah,Positif
Aplikasi Wondr saat ini sangat cepat dibanding Aplikasi MB yg lama. Aplikasi Wondr Jadiinmamumu. Mantap.,Positif
Keren banget wondr by bni Memudahkan semua transaksi,Positif
Fiturnya mudah di pahami sehingga dapat mengetahui cara membuat tabungan,Positif
Memudahkan dalam bertransaksi,Positif
semakin cepat buat ber transaksi,Positif
"UI sangat baik,mudah dipahami dan sangat simple digunakan, tampilan baru yang lebih berwarna cocok buat semua kalangan...lanjutkan dan tingkat",Positif
Sangat bagus,Positif
Aplikasi baru penuhi semua kebutuhan,Positif
Semakin mudah dalam bertransaksi,Positif
Aplikasi yg cepat dan sempurna mantaap utk para nasabah yg butuh aplikasi yg cepat tool yg lengkap,Positif
"Bagus bngt, dan mempermudah proses transaksi pembayaran",Positif
Transaksinya tambah lancar dan updatenya cepat,Positif
Mantap apk nya,Positif
Sangat Bagus dan sangat berguna sekali untuk berbagai trasaksi ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘,Positif
Sangat mudah makainya di banding sebelumnya mntap BNI,Positif
Keren,Positif
Sangat praktis cepat pula,Positif
"Aplikasi Wondr sangat memenuhi kebutuhan transaksi online yg lebih fleksible, cepat, mudah dan aman dengan tambahan menu insight financial.",Positif
Lebih praktis dan mudah di gunakan... mantaplah,Positif
"Set...sat...set, segitu mudahnya bertransaksi dengan wondr",Positif
Tampilan menarik..gampang digunakan.,Positif
Bagus dah cepat,Positif
"Mantap,,memudah kan transaksi",Positif
"Cepat,praktis, lengkap",Positif
"Mantap,, sangat mudah digunakan, simpel dan gak ribet...",Positif
ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘,Positif
Mantap aplikasinya mudah dalam penggunaanya,Positif
Terbaik bni,Positif
Keren,Positif
Aplikasi keuangan yang lengkap,Positif
"Tanya dong, setelah download wondr by bni apakah aplikasi mbanking BNI masih perlu? Atau bisa di hapus",Positif
Kok beli pulsa Axis GK bisa ka,Positif
Top banget,Positif
"App wondr by BNI sangat bagus, tapi fitur mobile tunai untuk tarik dan setor tunai tanpa kartu belum ada",Positif
ðŸ‘ðŸ‘ðŸ‘ðŸ‘ Mantap,Positif
Lumayan dapet murah,Positif
Aplikasi fitur nya modern sangat simpel dan mudah gunakan untuk bertransaksi.,Positif
"Bikin transaksi lebih mudah,,ðŸ¥³ðŸ¥³ðŸ¥³",Positif
Jadiin mau mu sesuka hatimu,Positif
"Aplikasi yg sangat membantu,dan mudah d gunakan serta aman",Positif
Akses mudah dan cepat,Positif
Lebih praktis dan dilengkapi fitur2 yg bisa menjadikan keuanganMU lebih terjaga,Positif
Aplikasi lebih ringan,Positif
Nice,Positif
"Aplikasi yang luar biasa.. Semakin mudah dalam bertransaksi, Terimakasih BNI... Wondr memang jos gandos..",Positif
Semakin jaya bni,Positif
Aplikasi wondr by BNI sangat membantu untuk transaksi dan mudah banget.. terimakasih bni,Positif
App yg keren sangat membantu merancang keuangan.. BNI trs berinovasiðŸ‘,Positif
Keren banget nih aplikasi,Positif
Bagusss banget....,Positif
Mantaappp...,Positif
Nyaman kaga ribet,Positif
Nice,Positif
"Aplikasi ini sangat membantu, dan lebih cepat, mudah serta lebih efektif. Semoga samakin di tingkatkan untuk nambah fitur2 yg menarik dan mempermudah dlm bertransaksi. Good job BNI ðŸ‘",Positif
keren,Positif
"Untuk aplikasi Baru ini sudah sangat sangat sangat baik, semenjak ada aplikasi ini aku jadi lebih seneng pakai BNI buat transaksi baik transfer, QR, Top up dan bayar tagihan, semoga kedepannya makin baik yaa, Saran semoga kedepannya ada pilihan tema bisa terang atau gelap atau bisa mengikuti keadaan jadi kalo pagi Ada sinar matahari, kalo siang juga sore juga, kalo malam ada bulan dan bintang gitu hehe, sukses terus yaa BNIâ˜ºï¸ðŸ™",Positif
"Lebih cepat dan lebih mudah menggunakan Wondr by BNI, terimakasih BNI",Positif
Lebih simple dan lebih berwarna. Wondr by BNI top mantap is the bestðŸ‘ðŸ’¯,Positif
"Mantap, aplikasi nya jauh lebih baik dari BNI mobile bangking, dipakai mudah, scan qr cepat, yg paling enak ada tranfer group, sekali pencet langsung tranfer 5 orang, dengan rekening berbeda dan nominal berbeda, good job.",Positif
"Aplikasi yang bagus, semakin mudah untuk bertransaksi serta praktis. Thank you for Wondr by BNI ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»",Positif
Keren,Positif
Mantap transaksi nya cepat dan tampilan gk ribet,Positif
Aplikasi baru yang sangat bagus,Positif
Wondr by BNI jadiin Mau mu,Positif
Transaksi lebih cepat,Positif
Wah mantap nih bisa kapan aja dan di mana aja untuk kita bertransaksi bagus bgt saya suka wondry by bni,Positif
Mantap lebih berwarna dan lebih mudah digunakan,Positif
Aplikasi luar biasa akses mudah dan cepat mantap,Positif
Good,Positif
Simpel,Positif
"Tampilan trendy. Akses lebih mudah, transaksi qris lebih cepat, lihat asset jd lebih praktis. Wondr memang mantabsðŸ‘",Positif
Top mantapppp,Positif
"Aplikasi Banking paling keren yang pernah gue download, keren bgt BNI âœ¨ï¸",Positif
Aplikasi yg sangat bagus untuk kita semuanya.,Positif
Keren pokoknya....ayo segera download....,Positif
Transaksinya lebih mudah,Positif
"KEREN... Inovasi baru, lebih mudah utk semua transaksi",Positif
"Simpel, lengkap dan mudah digunakan... Kereeeeeen bgt daah ..",Positif
ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥,Positif
Prefer app ini dari sebelumnya' lebih mudah untuk apa apaðŸ‘,Positif
"Transaksi Lebih Mudah, Paling Suka pada Menu Riwayatnya haha..ada Info pemasukan dan pengeluaran dan Saham juga..",Positif
Pokoknya pake wonder muantappp ðŸ‘,Positif
Fiturnya lengkap,Positif
Woww Keren banget app Wondr mantap BNI,Positif
"Aplikasi modern semoga tambah cepat dan mudah bertransaksi, pokoknya good",Positif
Mantap lebih canggih hebat Terbukti bisa atur pin bebas kapanpun Tanpa harus ke kantor cabang,Positif
Mudah ber transaksi dengan aplikasi nya,Positif
tampilan lebih menarik,Positif
Aplikasinya sangat simpel serta mudah d gunakanya gk ribet trimakasih BNIðŸ‘ðŸ‘ðŸ‘ðŸ‘,Positif
wonder by bni sangat bagus.,Positif
Aplikasi Gokil Yang Membuat transaksi jadi mudah ..,Positif
new superapps nih bray,Positif
Luar Biasa Transaksi Lebih Mudah Kapan pun dimana pun berada Semoga Semakin Sukses dan Maju selalu Terdepan,Positif
Lebih mudah,Positif
â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸,Positif
Simple,Positif
Aplikasi lancar jaya jaya jaya~,Positif
Kereenn,Positif
"Transaksi lebih praktis dgn fitur lebih lengkap, pokoknya keren banget wondr by BNI",Positif
Keren aplikasi nya praktis dan sangat membantu,Positif
Aplikasi terbaru dari BNI yang semakin oke dan semakin sempurna dengan versi sebelumnya. Semoga semakin memberikan kepuasan serta kenyamanan dalam bertransaksi bagi seluruh nasabah.,Positif
Kereen tampilan lebih lengkap dan informasi. Lebih detail pokoknya BNI terus maju sukses buat bni,Positif
"Wondr keren abis, aplikasi masa kiniiiiðŸ”¥",Positif
"Aplikasinya baguss, mudah untuk bertransaksi. Recommended!!",Positif
"Tampilannya bagus, mudah di gunakan, keren ðŸ‘",Positif
sangat mudah bikin akun wondr by BNI,Positif
Mantaaapp keren banget aplikasinya ðŸ‘ menyalaaa BNI ðŸ”¥ðŸ”¥ðŸ”¥,Positif
Aplikasi sat set dan gak lemot,Positif
mudah dan gampang diaplikasikan,Positif
warna warniii jadi terlihat cantik untuk tampilannyaðŸ˜,Positif
Wondr jadiin maumuuu ...,Positif
"WONDRFULL, semoga semakin menyala , dan lebih baik lagi serta menjadi aplikasi terbaik",Positif
"Jauh lebih enteng dari pada BNI mobile, yg bentar2 loading",Positif
"GG sih kalo bahasanya anak sekarang,, Dari pendaftarannya, sama fiturÂ² di dalamnya progres banget kalo dibandingkan dengan BNI mobile banking yg sebelumnya,,",Positif
keren super apps nya,Positif
Aplikasi keren,Positif
Manta,Positif
Joooosssss...... biarkan bintang yg berbicara...........,Positif
"Anjay, lebih mudah daftar daripada bni mobile banking yg super susah daftar apalagi pindah perangkat, Mantap WONDR BNI, MAJUUUUU",Positif
"Ui ok, min ga ada menu tarik tunai kah di wondr..?",Positif
"Bagus, tidak ada perbedaan signifikan secara fungsi dengan BNI Mobile, hanya beda tampilan saja.",Positif
"Saya pribadi jauh lebih suka Wondr daripada bni mobile banking yg lama. Login lebh mudah, ui kerenn , fitur juga ok . Tp sya berharap system keamanan dan layanan juga lebih baik lagi.",Positif
"Terimakasih, dengan adanya aplikasi ini akun saya bisa dibuka kembali tanpa harus ke kantor cabang, karena bni mobile saya terblokir gara-gara salah masukan pin ....",Positif
Spesial kado ultah untuk BNI ke 78,Positif
"Mudah digunakan, fitur kemanannya terjamin ðŸ‘ðŸ‘ðŸ‘",Positif
Kerennn,Positif
Ok,Positif
"Sangat simple dan membantu, aman kah?",Positif
"Fiturnya bagus dan lucu sangat berwarna. Makin praktis, seru, cepat, juga #JadiinMaumu pakai Wondr by BNI. Thanks BNI qu!",Positif
"Pendaftaran nya sangat memudahkan!!, mantap keren BNI",Positif
Kereen,Positif
Mohon tambahkan fitur ganti kartu debit dong khususnya debit silver,Positif
Top,Positif
"woww, mirip dengan bni mobile banking hanya saja tampilan yang menarik. jadi yang udah punya rekening bni bisa disambungin ke wondr by bni ini",Positif
Mohon bantuan verifikasi email tidak masuk2. Tampilan lebih kekinian sih,Positif
"Cocok banget aplikasi buat Gen Z, banyak fitur yg bisa bantu buat investasi dan nabung. Apalagi ada promo buat 3 hari ini,makin sering banget nih pake WondrBNIðŸ”¥",Positif
Kasi bintang lima walau aplikasi Ndakau terbuka,Positif
Seperti livin ini modelnya,Positif
Transaksi apapun lebih mudah dan gampang,Positif
"Aplikasi semakin cangih dan mudah diPakai, maju terus BNI, saya suka aplikasinya",Positif
UInya menarik dibanding dengan mbanking sebelumnya. Untuk UXnya jg sangat mudah untuk dipahami. Pertahankan atau tingkatkan!,Positif
"UI ny keren banget, yg jelas simple dan cepet aplikasinya",Positif
Wondr Good Job.,Positif
Sangat membantu,Positif
MENARIK SEKALI,Positif
"MORE FAST...MORE FRESH ...MORE FUTURISTIC... dengan USER INTERFACE lebih baik, memudahkan dalam mendapatkan Experience yg lebih Optimal bagi seriap orang. Registrasi jauh lebih baik dan Mudah. Rekap Kuangan dpat menjadi insight baru dalam pemantauan keuangan nasabah. Thumbnail yang elegan, simple dan mudah digunakan. Explore aplikasi lebih cepat dengan fitur Search. Scan QR code lebih sempurna dan sangt responsip.... GREEAAATTT. WONDR.!!!!!!!",Positif
Suka banget dengan tampilan yang baru UI/UX nya mantap. Aplikasinya ringan dan mudah dipakai. Sukses untuk BNI.,Positif
sat set sat set pokoknya mantap poll,Positif
"Sedikit saran, kasih fitur agar bisa screenshot, soalnya pas mau screenshot riwayat transaksi/mutasi gak bisa:)",Positif
"Aplikasi yang sangat baik dan elegent, tampilan UI yang ciamik, tetapi nanti di samakan fiturnya kurang mobile tunai yang sering dipake ðŸ”¥ðŸ”¥ðŸ«°",Positif
AYO JAJAN SHIHLIN PAKE WONDR,Positif
bener2 wonderful,Positif
Kereeen abiiiss,Positif
Zuper apps,Positif
"Kenapa tidak terhubung dengan pinjaman BNI Griya ya,seperti fitur di BNI Mobile Banking..",Positif
Good apps and good banking,Positif
Mohon dikasih menu cardless tarik tunai tanpa kartu biar kayak livin by mandiri masih sepi banget menu wondr,Positif
nice,Positif
"Nah ini baru fresh app. Ui mudah Transaksi lancar Ga berat saat loading2 transaksi Registrasi cepet n mudah. Tinggal di kembangin terus app nya, nanti tolong adain tarik tunai tanpa kartu ya di app nya.... Txs u",Positif
"Lebih ringan dan lengkap, semoga terus diupgrade agar makin sempurna",Positif
Dalam rangka Hut BNI 78 dapat diskon menarik,Positif
Bagus aplikasi nya. Semoga selalu mempermudah transaksi nasabah ðŸ‘ðŸ»,Positif
mantap,Positif
fiturnya sdh bagus cuman msh ada kekurangan untuk pembelian pake data internet cuman tersedia interner OMG kalo bisa tambahin internet SAKTI nya karena di MB sebelumnya lbh lengkap. banyak pilihan,Positif
Ok,Positif
Aplikasinya bagus ... Semoga bisa segera selengkap BNI Mobile Banking ... Sukses selalu BNI ...,Positif
Mudah dan cepat,Positif
Lebih cepat dan praktis,Positif
"Mantap woe, design tampilannya minimalis gak kek aplikasi yg sebelumnya. Sangat user friendly juga. Mantap pokoknya",Positif
"Aplikasinya bagus banget, menunya easy akses banget, berwarna cocok untuk anak muda dan bahkan untuk orang tua, lebih mudah, aman dan juga lebih cepet loading nya. Selalu pakai BNI, Yuk Wondr-In hidup mu dengan BNI",Positif
"aplikasinya keren, praktis, simpel. fiturnya mantap, gampang buat transaksi. digitalisasi bgt pokoknya",Positif
"Di saya waktu mau transfer kok tulisannya ""Dari hasil pengecekan, transaksi ini tidak dapat dilanjutkan sesuai ketentuan bank."" Itu kenapa ya?",Positif
"Notifikasi transaksi transfer masuk dan keluar tidak up to date secara otomatis. Mohon untuk perbaikannya, karna itu sangat penting untuk memastikan berhasil atau tidak transaksi secara real time.",Positif
"Mantappp super app BNI. Lancar, simple n SMG makin lengkap.. jayaaa BNI.",Positif
Easy Used,Positif
"Ini nih, mbanking yg saya inginkan dari dulu. Terimakasih BNI sudah mewujudkannya ðŸ˜ðŸ˜",Positif
goodjob via ðŸ«¶ðŸ»,Positif
Mantulllll,Positif
"Sehari pakai puas bgt, aplikasinya ringan dan cepat. Beneran keren! Puas makainya",Positif
"Sepertinya sangat bagus, saya sudah setor awal 500K, namun belum bisa buat pin virtual, mohon diperiksa",Positif
Mantap,Positif
Sangat baik,Positif
aplikasi mantap,Positif
Sangat mantap dan terbantu,Positif
"mantapp banget aplikasi ini, pokoknya terusss majuu buat indonesia majuu wondr by BNI !",Positif
"Lebih safety, fitur lengkap. Mudah digunakan",Positif
Aplikasi yang bagus,Positif
"Inovasi yang baik dari Bank BNI, menu bayar pendidikan perlu ditambahkan.",Positif
Mantap. Lebih cepat transaksinya,Positif
Aplikasinya mantap..buat transaksi makin gampang gak ribet... Maju terus BNI,Positif
Bagus,Positif
Mantap aplikasinya kereen,Positif
"bagus lebih modern, best lah",Positif
Keren banget.. wondr by bni. ðŸ˜,Positif
"Sejauh ini bagus sih, lebih baik daripada mbanking BNI",Positif
Oke,Positif
Mantap,Positif
GOOD SUPER APPS,Positif
"Tampilan lebih simpel, UI/UX bagus dan lebih mudah diakses. Semoga fitur-fitur esensial seperti mobile tunai dan pembayaran layanan publik bisa ditambahkan juga. Harapannya semoga aplikasinya bisa lebih stabil lagi.",Positif
"Awesome, This App is Great, Out the Box, Simple, Clean and Fast. Semoga Kedepan Bisa Request Naik Limit dan Apply Kartu Kredit BNI Dengan Mudah Disini, So WONDRful BNI ðŸ’³âœ…",Positif
Mantap,Positif
Mantap recommended cepat,Positif
Mantap,Positif
BNI Wonder keren sekali,Positif
"Mantap gan. Aman, lancar, santai ðŸ‘",Positif
Baguaas,Positif
TOP BGT,Positif
"Keren, kekinian, dan prakstis sih pastinya",Positif
"Ini yang ku mau, simpel berwarna",Positif
Mantap bni,Positif
Super app yg keren banget,Positif
Cuma daftar aja pake KTP terus semua rekening kita langsung masuk. Kirain harus buat nomor rekening baru dsb. Ternyata app ini emang buat ngegantiin BNI mBanking Apresiasi buat BNI 10/10,Positif
Bagus,Positif
Lebih mudah dan lebih menarik,Positif
"Sangat puas karena ini sebuah loncatan yg sangat jauh dr mbanking BNI sebelum nya, lanjutkan dan tingkatkan, terima kasih.",Positif
Aplikasi wondr keren,Positif
Apk nya bagus membantu,Positif
Kereeeeennn sih ini. Transaksi lebih mudah dan cepat.,Positif
Ntaps lebih cepet anti ribet,Positif
lebih simple dan mudah untuk transaksi bisa dicoba,Positif
mantap betullll gerceppppp ahhhh,Positif
Mantaps!!!!,Positif
"Memudahkan, makasi BNI",Positif
Aplikasinya cepat dan lengkap,Positif
Mantap,Positif
terbaik memangg.. Ko adalah,Positif
"Menarik sih, tapi bingung mau uninstall bni mobile atau nggak ya baiknya",Positif
Ok,Positif
Keren bngt aplikasinya. Cara aktivasinya mudah dan sangat cepat prosesnya. Ini baru aplikasi terbaik,Positif
Wondr By BNI lebih simpel dan mudahðŸ‘ðŸ‘ðŸ‘,Positif
Mantap sangat baik,Positif
Oke banget aplikasinya,Positif
Keren mantap dan kekinian,Positif
baru pindah dari bni mobile,Positif
"Bintang 5 , sejauh ini masih oke",Positif
keren & lebih berwarna,Positif
Menyala Bankque ðŸ”¥ðŸ”¥ðŸ”¥,Positif
Guud..banget,Positif
"Barusan mau ngurus mbanking, eh kata CSnya BNI Mobile pindah kesini ygy hehehe",Positif
Aplikasi yang bagus,Positif
Sangat rekomen,Positif
Bagus,Positif
bagus aplikasi makin mudah di mengerti,Positif
manatap,Positif
Ok,Positif
kerennnn,Positif
Aplikasi baru nih... Lebih beragam dan lebih memudahkan... Thanks,Positif
sanagat simple dan menarik dengan design dan tampilan,Positif
"Praktis dan mudah, , ,",Positif
dengan tampilan yang kece. Sangat mudah untuk bertransaksi di aplikasi wondr by BNI. Lompat lebih tinggi BNI46,Positif
Sangat praktisi mantap,Positif
Keren keren keren,Positif
Keren,Positif
bni semakin maju,Positif
Sangat bagus dan menarik,Positif
Sangat bagus,Positif
Ok,Positif
Wonder dengan tampilan baru,Positif
lebih cepat untuk langkah2nya,Positif
Lebih canggih,Positif
ok,Positif
Good,Positif
"Tampilan Keren, simpel, dan menarik, user friendly, thanks BNI",Positif
Keren dan cepat,Positif
Nice bgt,Positif
"Fitur rekap pemasukan dan pengeluaran nya juara sih, jadi gampang mantau transaksi, mantapp",Positif
Menyala wondr BNI,Positif
Sangat membantu aplikasi lebih lengkap,Positif
"Aplikasinya sangat bagus, tampilannya bagus",Positif
Keren aplikasi.. semoga bisa update appnya lebih baik lagi,Positif
Makin keren dan lengkap fiturnya mudah digunakan good,Positif
Ok,Positif
aplikasi sangat memuaskan,Positif
ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘,Positif
Mantaph,Positif
Bagus,Positif
Keren,Positif
Menyala Experience kuh..,Positif
Keren banget jd lebih mudah,Positif
Jossss.. .mantapðŸ‘,Positif
"Sangat gampang untuk dipakai, fitur sangat simple",Positif
Upgrade BNI Mobile Banking menjadikan kebutuhan transaksi dan aktivitas keuangan semakin sat set,Positif
Top bgt,Positif
Lumayan bagus dan mudah dalam penggunaan,Positif
Keren,Positif
Kerenn,Positif
Keren wondr BNI,Positif
Keren & simple,Positif
"Sangat bagus aplikasinya, mudah & simple",Positif
Makin keren,Positif
sangat mudah di gunakan mantap beneeeer BNI,Positif
aplikasinya bagus,Positif
Keren,Positif
Aplikasi keren banget,Positif
Oke,Positif
Sangat mudah,Positif
Simple dan fast,Positif
Simple dan mudah dioperasikan,Positif
Sangat mudah dalam mengaplikasiknnya,Positif
Wondr kerennn,Positif
Ok,Positif
Keren mudah,Positif
Cepat banget aplikasi nya,Positif
"Aplikasi keren, sangat mudah aktivasinya & fiturnya lengkap",Positif
BNI semakin jaya,Positif
Luar biasa inovasi terbaru dari BNI,Positif
Ok,Positif
"Sangat bangus dan membantu dengan ada nya wondr By BNI ini,karna sangat mudah bertransaksi trmksh.",Positif
